,URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,Unnamed: 40
10,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,660,NOP,D. Favors misses 2-pt jump shot from 12 ft,2,TOR,,0,D. Favors - favorde01,2-pt jump shot,miss,12.0,,,,,,,,,,,,,,,,,,,,,,,
11,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,656,NOP,,2,TOR,Defensive rebound by K. Lowry,0,,,,,,,,,,K. Lowry - lowryky01,defensive,,,,,,,,,,,,,,,,
12,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,654,NOP,,2,TOR,Shooting foul by J. Redick (drawn by K. Lowry),0,,,,,,,shooting,J. Redick - redicjj01,K. Lowry - lowryky01,,,,,,,,,,,,,,,,,,
13,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,654,NOP,,2,TOR,K. Lowry makes free throw 1 of 2,1,,,,,,,,,,,,,,,K. Lowry - lowryky01,make,1 of 2,,,,,,,,,,
14,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,654,NOP,,2,TOR,K. Lowry misses free throw 2 of 2,1,,,,,,,,,,,,,,,K. Lowry - lowryky01,miss,2 of 2,,,,,,,,,,
15,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,651,NOP,Defensive rebound by D. Favors,2,TOR,,1,,,,,,,,,,D. Favors - favorde01,defensive,,,,,,,,,,,,,,,,
16,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,637,NOP,B. Ingram makes 2-pt jump shot from 16 ft,4,TOR,,1,B. Ingram - ingrabr01,2-pt jump shot,make,16.0,,,,,,,,,,,,,,,,,,,,,,,
17,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,627,NOP,Violation by Team (kicked ball),4,TOR,,1,,,,,,,,,,,,Team,kicked ball,,,,,,,,,,,,,,
18,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,617,NOP,,4,TOR,O. Anunoby makes 3-pt jump shot from 25 ft (assist by F. VanVleet),4,O. Anunoby - anunoog01,3-pt jump shot,make,25.0,F. VanVleet - vanvlfr01,,,,,,,,,,,,,,,,,,,,,,
19,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,611,NOP,L. Ball makes 3-pt jump shot from 25 ft (assist by B. Ingram),7,TOR,,4,L. Ball - balllo01,3-pt jump shot,make,25.0,B. Ingram - ingrabr01,,,,,,,,,,,,,,,,,,,,,,
20,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,604,NOP,,7,TOR,Turnover by K. Lowry (offensive foul),4,,,,,,,,,,,,,,,,,,,,K. Lowry - lowryky01,offensive foul,,,,,,
21,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,604,NOP,,7,TOR,Offensive foul by K. Lowry (drawn by B. Ingram),4,,,,,,,offensive,K. Lowry - lowryky01,B. Ingram - ingrabr01,,,,,,,,,,,,,,,,,,
22,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,595,NOP,J. Holiday misses 3-pt jump shot from 26 ft,7,TOR,,4,J. Holiday - holidjr01,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,
23,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,591,NOP,,7,TOR,Defensive rebound by K. Lowry,4,,,,,,,,,,K. Lowry - lowryky01,defensive,,,,,,,,,,,,,,,,
24,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,589,NOP,,7,TOR,Turnover by P. Siakam (bad pass),4,,,,,,,,,,,,,,,,,,,,P. Siakam - siakapa01,bad pass,,,,,,
25,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,579,NOP,B. Ingram makes 3-pt jump shot from 22 ft (assist by J. Holiday),10,TOR,,4,B. Ingram - ingrabr01,3-pt jump shot,make,22.0,J. Holiday - holidjr01,,,,,,,,,,,,,,,,,,,,,,
26,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,566,NOP,,10,TOR,O. Anunoby misses 3-pt jump shot from 23 ft,4,O. Anunoby - anunoog01,3-pt jump shot,miss,23.0,,,,,,,,,,,,,,,,,,,,,,,
27,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,564,NOP,Defensive rebound by B. Ingram,10,TOR,,4,,,,,,,,,,B. Ingram - ingrabr01,defensive,,,,,,,,,,,,,,,,
28,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,556,NOP,B. Ingram misses 2-pt jump shot from 14 ft,10,TOR,,4,B. Ingram - ingrabr01,2-pt jump shot,miss,14.0,,,,,,,,,,,,,,,,,,,,,,,
29,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,554,NOP,,10,TOR,Defensive rebound by K. Lowry,4,,,,,,,,,,K. Lowry - lowryky01,defensive,,,,,,,,,,,,,,,,
30,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,547,NOP,,10,TOR,Turnover by K. Lowry (bad pass; steal by B. Ingram),4,,,,,,,,,,,,,,,,,,,,K. Lowry - lowryky01,bad pass,steal,B. Ingram - ingrabr01,,,,
31,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,542,NOP,J. Redick makes 3-pt jump shot from 26 ft (assist by L. Ball),13,TOR,,4,J. Redick - redicjj01,3-pt jump shot,make,26.0,L. Ball - balllo01,,,,,,,,,,,,,,,,,,,,,,
32,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,538,NOP,,13,TOR,Toronto full timeout,4,,,,,,,,,,,,,,TOR,,,,,,,,,,,,,
33,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,528,NOP,,13,TOR,Turnover by F. VanVleet (bad pass),4,,,,,,,,,,,,,,,,,,,,F. VanVleet - vanvlfr01,bad pass,,,,,,
34,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,514,NOP,J. Redick makes 2-pt jump shot from 19 ft (assist by J. Holiday),15,TOR,,4,J. Redick - redicjj01,2-pt jump shot,make,19.0,J. Holiday - holidjr01,,,,,,,,,,,,,,,,,,,,,,
35,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,503,NOP,,15,TOR,P. Siakam makes 2-pt layup from 2 ft,6,P. Siakam - siakapa01,2-pt layup,make,2.0,,,,,,,,,,,,,,,,,,,,,,,
36,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,498,NOP,Turnover by J. Redick (traveling),15,TOR,,6,,,,,,,,,,,,,,,,,,,,J. Redick - redicjj01,traveling,,,,,,
37,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,490,NOP,,15,TOR,P. Siakam misses 3-pt jump shot from 25 ft,6,P. Siakam - siakapa01,3-pt jump shot,miss,25.0,,,,,,,,,,,,,,,,,,,,,,,
38,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,487,NOP,Defensive rebound by L. Ball,15,TOR,,6,,,,,,,,,,L. Ball - balllo01,defensive,,,,,,,,,,,,,,,,
39,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,477,NOP,D. Favors makes 2-pt layup from 2 ft (assist by L. Ball),17,TOR,,6,D. Favors - favorde01,2-pt layup,make,2.0,L. Ball - balllo01,,,,,,,,,,,,,,,,,,,,,,
40,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,452,NOP,,17,TOR,F. VanVleet makes 3-pt jump shot from 24 ft (assist by P. Siakam),9,F. VanVleet - vanvlfr01,3-pt jump shot,make,24.0,P. Siakam - siakapa01,,,,,,,,,,,,,,,,,,,,,,
41,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,437,NOP,L. Ball misses 3-pt jump shot from 25 ft,17,TOR,,9,L. Ball - balllo01,3-pt jump shot,miss,25.0,,,,,,,,,,,,,,,,,,,,,,,
42,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,433,NOP,,17,TOR,Defensive rebound by P. Siakam,9,,,,,,,,,,P. Siakam - siakapa01,defensive,,,,,,,,,,,,,,,,
43,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,419,NOP,,17,TOR,K. Lowry makes 3-pt jump shot from 23 ft (assist by F. VanVleet),12,K. Lowry - lowryky01,3-pt jump shot,make,23.0,F. VanVleet - vanvlfr01,,,,,,,,,,,,,,,,,,,,,,
44,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,405,NOP,B. Ingram misses 3-pt jump shot from 25 ft,17,TOR,,12,B. Ingram - ingrabr01,3-pt jump shot,miss,25.0,,,,,,,,,,,,,,,,,,,,,,,
45,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,402,NOP,,17,TOR,Defensive rebound by P. Siakam,12,,,,,,,,,,P. Siakam - siakapa01,defensive,,,,,,,,,,,,,,,,
46,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,396,NOP,,17,TOR,Personal foul by L. Ball (drawn by P. Siakam),12,,,,,,,personal,L. Ball - balllo01,P. Siakam - siakapa01,,,,,,,,,,,,,,,,,,
47,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,396,NOP,,17,TOR,S. Ibaka enters the game for M. Gasol,12,,,,,,,,,,,,,,,,,,S. Ibaka - ibakase01,M. Gasol - gasolma01,,,,,,,,
48,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,390,NOP,,17,TOR,P. Siakam misses 2-pt layup from 4 ft,12,P. Siakam - siakapa01,2-pt layup,miss,4.0,,,,,,,,,,,,,,,,,,,,,,,
49,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,388,NOP,Defensive rebound by D. Favors,17,TOR,,12,,,,,,,,,,D. Favors - favorde01,defensive,,,,,,,,,,,,,,,,
50,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,382,NOP,D. Favors makes 2-pt layup from 3 ft (assist by J. Holiday),19,TOR,,12,D. Favors - favorde01,2-pt layup,make,3.0,J. Holiday - holidjr01,,,,,,,,,,,,,,,,,,,,,,
51,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,364,NOP,,19,TOR,O. Anunoby makes 2-pt layup from 1 ft (assist by K. Lowry),14,O. Anunoby - anunoog01,2-pt layup,make,1.0,K. Lowry - lowryky01,,,,,,,,,,,,,,,,,,,,,,
52,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,354,NOP,Turnover by J. Redick (traveling),19,TOR,,14,,,,,,,,,,,,,,,,,,,,J. Redick - redicjj01,traveling,,,,,,
53,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,346,NOP,,19,TOR,P. Siakam misses 2-pt layup from 2 ft (block by D. Favors),14,P. Siakam - siakapa01,2-pt layup,miss,2.0,,D. Favors - favorde01,,,,,,,,,,,,,,,,,,,,,
54,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,345,NOP,,19,TOR,Offensive rebound by P. Siakam,14,,,,,,,,,,P. Siakam - siakapa01,offensive,,,,,,,,,,,,,,,,
55,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,345,NOP,,19,TOR,P. Siakam makes 2-pt layup from 1 ft,16,P. Siakam - siakapa01,2-pt layup,make,1.0,,,,,,,,,,,,,,,,,,,,,,,
56,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,333,NOP,D. Favors misses 2-pt jump shot from 15 ft,19,TOR,,16,D. Favors - favorde01,2-pt jump shot,miss,15.0,,,,,,,,,,,,,,,,,,,,,,,
57,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,330,NOP,,19,TOR,Defensive rebound by F. VanVleet,16,,,,,,,,,,F. VanVleet - vanvlfr01,defensive,,,,,,,,,,,,,,,,
58,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,323,NOP,,19,TOR,S. Ibaka misses 3-pt jump shot from 24 ft,16,S. Ibaka - ibakase01,3-pt jump shot,miss,24.0,,,,,,,,,,,,,,,,,,,,,,,
59,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,320,NOP,,19,TOR,Offensive rebound by Team,16,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,
60,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,320,NOP,Loose ball foul by D. Favors (drawn by P. Siakam),19,TOR,,16,,,,,,,loose ball,D. Favors - favorde01,P. Siakam - siakapa01,,,,,,,,,,,,,,,,,,
61,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,320,NOP,,19,TOR,N. Powell enters the game for K. Lowry,16,,,,,,,,,,,,,,,,,,N. Powell - powelno01,K. Lowry - lowryky01,,,,,,,,
62,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,309,NOP,,19,TOR,F. VanVleet makes 2-pt layup from 1 ft,18,F. VanVleet - vanvlfr01,2-pt layup,make,1.0,,,,,,,,,,,,,,,,,,,,,,,
63,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,294,NOP,J. Holiday misses 3-pt jump shot from 24 ft,19,TOR,,18,J. Holiday - holidjr01,3-pt jump shot,miss,24.0,,,,,,,,,,,,,,,,,,,,,,,
64,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,292,NOP,,19,TOR,Defensive rebound by P. Siakam,18,,,,,,,,,,P. Siakam - siakapa01,defensive,,,,,,,,,,,,,,,,
65,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,286,NOP,,19,TOR,Personal foul by J. Holiday (drawn by F. VanVleet),18,,,,,,,personal,J. Holiday - holidjr01,F. VanVleet - vanvlfr01,,,,,,,,,,,,,,,,,,
66,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,286,NOP,J. Hart enters the game for L. Ball,19,TOR,,18,,,,,,,,,,,,,,,,,,J. Hart - hartjo01,L. Ball - balllo01,,,,,,,,
67,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,286,NOP,E. Moore enters the game for D. Favors,19,TOR,,18,,,,,,,,,,,,,,,,,,E. Moore - mooreet01,D. Favors - favorde01,,,,,,,,
68,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,286,NOP,J. Okafor enters the game for J. Redick,19,TOR,,18,,,,,,,,,,,,,,,,,,J. Okafor - okafoja01,J. Redick - redicjj01,,,,,,,,
69,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,273,NOP,,19,TOR,Shooting foul by B. Ingram (drawn by P. Siakam),18,,,,,,,shooting,B. Ingram - ingrabr01,P. Siakam - siakapa01,,,,,,,,,,,,,,,,,,
70,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,273,NOP,,19,TOR,P. Siakam makes free throw 1 of 2,19,,,,,,,,,,,,,,,P. Siakam - siakapa01,make,1 of 2,,,,,,,,,,
71,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,273,NOP,,19,TOR,P. Siakam makes free throw 2 of 2,20,,,,,,,,,,,,,,,P. Siakam - siakapa01,make,2 of 2,,,,,,,,,,
72,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,273,NOP,N. Alexander-Walker enters the game for J. Holiday,19,TOR,,20,,,,,,,,,,,,,,,,,,N. Alexander-Walker - alexani01,J. Holiday - holidjr01,,,,,,,,
73,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,273,NOP,K. Williams enters the game for B. Ingram,19,TOR,,20,,,,,,,,,,,,,,,,,,K. Williams - willike04,B. Ingram - ingrabr01,,,,,,,,
74,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,256,NOP,New Orleans full timeout,19,TOR,,20,,,,,,,,,,,,,,NOP,,,,,,,,,,,,,
75,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,250,NOP,N. Alexander-Walker misses 3-pt jump shot from 26 ft,19,TOR,,20,N. Alexander-Walker - alexani01,3-pt jump shot,miss,26.0,,,,,,,,,,,,,,,,,,,,,,,
76,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,248,NOP,,19,TOR,Defensive rebound by N. Powell,20,,,,,,,,,,N. Powell - powelno01,defensive,,,,,,,,,,,,,,,,
77,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,247,NOP,,19,TOR,Offensive foul by S. Ibaka (drawn by N. Alexander-Walker),20,,,,,,,offensive,S. Ibaka - ibakase01,N. Alexander-Walker - alexani01,,,,,,,,,,,,,,,,,,
78,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,247,NOP,,19,TOR,Turnover by S. Ibaka (offensive foul),20,,,,,,,,,,,,,,,,,,,,S. Ibaka - ibakase01,offensive foul,,,,,,
79,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,234,NOP,N. Alexander-Walker misses 2-pt jump shot from 8 ft,19,TOR,,20,N. Alexander-Walker - alexani01,2-pt jump shot,miss,8.0,,,,,,,,,,,,,,,,,,,,,,,
80,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,230,NOP,Offensive rebound by J. Hart,19,TOR,,20,,,,,,,,,,J. Hart - hartjo01,offensive,,,,,,,,,,,,,,,,
81,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,229,NOP,K. Williams misses 3-pt jump shot from 25 ft,19,TOR,,20,K. Williams - willike04,3-pt jump shot,miss,25.0,,,,,,,,,,,,,,,,,,,,,,,
82,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,229,NOP,,19,TOR,Defensive rebound by P. Siakam,20,,,,,,,,,,P. Siakam - siakapa01,defensive,,,,,,,,,,,,,,,,
83,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,224,NOP,,19,TOR,Shooting foul by J. Hart (drawn by P. Siakam),20,,,,,,,shooting,J. Hart - hartjo01,P. Siakam - siakapa01,,,,,,,,,,,,,,,,,,
84,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,224,NOP,,19,TOR,P. Siakam makes free throw 1 of 2,21,,,,,,,,,,,,,,,P. Siakam - siakapa01,make,1 of 2,,,,,,,,,,
85,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,224,NOP,,19,TOR,M. Gasol enters the game for O. Anunoby,21,,,,,,,,,,,,,,,,,,M. Gasol - gasolma01,O. Anunoby - anunoog01,,,,,,,,
86,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,224,NOP,,19,TOR,P. Siakam makes free throw 2 of 2,22,,,,,,,,,,,,,,,P. Siakam - siakapa01,make,2 of 2,,,,,,,,,,
87,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,212,NOP,E. Moore misses 2-pt jump shot from 19 ft,19,TOR,,22,E. Moore - mooreet01,2-pt jump shot,miss,19.0,,,,,,,,,,,,,,,,,,,,,,,
88,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,212,NOP,Offensive rebound by E. Moore,19,TOR,,22,,,,,,,,,,E. Moore - mooreet01,offensive,,,,,,,,,,,,,,,,
89,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,209,NOP,E. Moore misses 2-pt jump shot from 8 ft,19,TOR,,22,E. Moore - mooreet01,2-pt jump shot,miss,8.0,,,,,,,,,,,,,,,,,,,,,,,
90,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,208,NOP,,19,TOR,Defensive rebound by S. Ibaka,22,,,,,,,,,,S. Ibaka - ibakase01,defensive,,,,,,,,,,,,,,,,
91,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,202,NOP,,19,TOR,F. VanVleet makes 2-pt layup from 1 ft,24,F. VanVleet - vanvlfr01,2-pt layup,make,1.0,,,,,,,,,,,,,,,,,,,,,,,
92,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,202,NOP,,19,TOR,Shooting foul by N. Alexander-Walker (drawn by F. VanVleet),24,,,,,,,shooting,N. Alexander-Walker - alexani01,F. VanVleet - vanvlfr01,,,,,,,,,,,,,,,,,,
93,/boxscores/201910220TOR.html,regular,Scotiabank Arena Toronto Canada,October 22 2019,8:00 PM,TOR,1,202,NOP,,19,TOR,F. VanVleet makes free throw 1 of 1,25,,,,,,,,,,,,,,,F. VanVleet - vanvlfr01,make,1 of 1,,,,,,,,,,
